date,visitor,v_pts,home,h_pts,home_win,elo,bmi,age,rk,streak,time_diff
Tue Oct 24 2023,Los Angeles Lakers,107,Denver Nuggets,119,1,0.0,0.36,0.53,6,0.0,0.0
Tue Oct 24 2023,Phoenix Suns,108,Golden State Warriors,104,0,0.0,-1.15,-0.5,-15,0.0,0.0
Wed Oct 25 2023,Houston Rockets,86,Orlando Magic,116,1,0.0,-0.16,-1.35,-2,0.0,0.0
Wed Oct 25 2023,Boston Celtics,108,New York Knicks,104,0,0.0,0.5,0.69,7,0.0,0.0
Wed Oct 25 2023,Washington Wizards,120,Indiana Pacers,143,1,0.0,0.14,0.72,-11,0.0,0.0
Wed Oct 25 2023,Atlanta Hawks,110,Charlotte Hornets,116,1,0.0,-0.79,-0.51,24,0.0,0.0
Wed Oct 25 2023,Detroit Pistons,102,Miami Heat,103,1,0.0,-0.05,2.48,1,0.0,0.0
Wed Oct 25 2023,Minnesota Timberwolves,94,Toronto Raptors,97,1,0.0,-0.32,-0.28,11,0.0,0.0
Wed Oct 25 2023,Cleveland Cavaliers,114,Brooklyn Nets,113,0,0.0,-0.05,-1.78,-5,0.0,0.0
Wed Oct 25 2023,New Orleans Pelicans,111,Memphis Grizzlies,104,0,0.0,-0.65,-0.27,-6,0.0,0.0
Wed Oct 25 2023,Oklahoma City Thunder,124,Chicago Bulls,104,0,0.0,0.61,1.28,17,0.0,0.0
Wed Oct 25 2023,Sacramento Kings,130,Utah Jazz,114,0,0.0,0.87,-2.48,6,0.0,0.0
Wed Oct 25 2023,Dallas Mavericks,126,San Antonio Spurs,119,0,0.0,-0.03,-2.39,7,0.0,0.0
Wed Oct 25 2023,Portland Trail Blazers,111,Los Angeles Clippers,123,1,0.0,0.25,4.3,-1,0.0,0.0
Thu Oct 26 2023,Philadelphia 76ers,117,Milwaukee Bucks,118,1,0.0,0.48,0.35,-6,0.0,0.0
Thu Oct 26 2023,Phoenix Suns,95,Los Angeles Lakers,100,1,-24.0,-1.14,-1.86,-11,0.0,0.0
Fri Oct 27 2023,Denver Nuggets,108,Memphis Grizzlies,104,0,-24.0,-0.87,-1.48,-3,0.0,1.0
Fri Oct 27 2023,Detroit Pistons,111,Charlotte Hornets,99,0,24.0,-1.02,0.13,-2,0.0,0.0
Fri Oct 27 2023,New York Knicks,126,Atlanta Hawks,120,0,0.0,-0.63,-1.6,-8,0.0,0.0
Fri Oct 27 2023,Oklahoma City Thunder,108,Cleveland Cavaliers,105,0,0.0,0.52,1.44,20,0.0,0.0
Fri Oct 27 2023,Miami Heat,111,Boston Celtics,119,1,0.0,-0.06,-0.93,-26,0.0,0.0
Fri Oct 27 2023,Toronto Raptors,103,Chicago Bulls,104,1,-24.0,0.42,0.54,-2,0.0,0.0
Fri Oct 27 2023,Houston Rockets,122,San Antonio Spurs,126,1,0.0,-0.62,-2.85,-5,0.0,0.0
Fri Oct 27 2023,Brooklyn Nets,120,Dallas Mavericks,125,1,24.0,-0.14,1.01,-4,0.0,0.0
Fri Oct 27 2023,Los Angeles Clippers,118,Utah Jazz,120,1,-24.0,0.39,-4.56,-11,0.0,0.0
Fri Oct 27 2023,Orlando Magic,102,Portland Trail Blazers,97,0,-24.0,-0.44,-0.53,-7,0.0,0.0
Fri Oct 27 2023,Golden State Warriors,122,Sacramento Kings,114,0,24.0,-0.32,-1.19,-1,0.0,1.0
Sat Oct 28 2023,Chicago Bulls,102,Detroit Pistons,118,1,0.0,-0.2,-1.58,7,0.0,0.0
Sat Oct 28 2023,Memphis Grizzlies,106,Washington Wizards,113,1,11.0,0.12,-0.74,12,0.0,-2.0
Sat Oct 28 2023,New York Knicks,87,New Orleans Pelicans,96,1,12.0,-0.23,-1.32,4,0.0,-2.0
Sat Oct 28 2023,Indiana Pacers,125,Cleveland Cavaliers,113,0,-12.0,0.34,1.11,15,0.0,2.0
Sat Oct 28 2023,Philadelphia 76ers,114,Toronto Raptors,107,0,11.0,0.04,-2.38,10,0.0,1.0
Sat Oct 28 2023,Miami Heat,90,Minnesota Timberwolves,106,1,-12.0,0.15,-1.16,-17,0.0,-2.0
Sat Oct 28 2023,Utah Jazz,104,Phoenix Suns,126,1,-2.0,0.6,4.17,10,0.0,-1.0
Sun Oct 29 2023,Denver Nuggets,128,Oklahoma City Thunder,95,0,1.0,-0.79,-1.84,-7,0.0,0.0
Sun Oct 29 2023,Golden State Warriors,106,Houston Rockets,95,0,-25.0,0.51,-1.54,26,0.0,0.0
Sun Oct 29 2023,Atlanta Hawks,127,Milwaukee Bucks,110,0,36.0,0.45,3.13,5,0.0,-1.0
Sun Oct 29 2023,Portland Trail Blazers,98,Philadelphia 76ers,126,1,23.0,-0.17,3.86,-5,0.0,1.0
Sun Oct 29 2023,San Antonio Spurs,83,Los Angeles Clippers,123,1,-1.0,0.27,5.28,-5,0.0,0.0
Sun Oct 29 2023,Los Angeles Lakers,127,Sacramento Kings,132,1,-2.0,-0.33,0.17,-5,0.0,1.0
Mon Oct 30 2023,Chicago Bulls,112,Indiana Pacers,105,0,35.0,-0.43,-0.94,-12,0.0,0.0
Mon Oct 30 2023,Boston Celtics,126,Washington Wizards,107,0,-24.0,-0.26,-1.64,17,0.0,1.0
Mon Oct 30 2023,Brooklyn Nets,133,Charlotte Hornets,121,0,22.0,-1.08,0.16,7,0.0,0.0
Mon Oct 30 2023,Portland Trail Blazers,99,Toronto Raptors,91,0,21.0,-0.13,1.48,5,0.0,-1.0
Mon Oct 30 2023,Minnesota Timberwolves,113,Atlanta Hawks,127,1,-11.0,-0.34,-0.68,-10,0.0,1.0
Mon Oct 30 2023,Dallas Mavericks,125,Memphis Grizzlies,110,0,-58.0,-0.41,-0.32,-7,0.0,1.0
Mon Oct 30 2023,Miami Heat,114,Milwaukee Bucks,122,1,11.0,0.25,1.28,-22,0.0,1.0
Mon Oct 30 2023,Golden State Warriors,130,New Orleans Pelicans,102,0,12.0,0.17,-2.05,13,0.0,-1.0
Mon Oct 30 2023,Detroit Pistons,112,Oklahoma City Thunder,124,1,-1.0,-0.41,0.31,-24,0.0,1.0
Mon Oct 30 2023,Utah Jazz,102,Denver Nuggets,110,1,46.0,-0.17,2.84,5,0.0,1.0
Mon Oct 30 2023,Orlando Magic,103,Los Angeles Lakers,106,1,-34.0,-0.34,1.53,-20,0.0,2.0
Tue Oct 31 2023,New York Knicks,109,Cleveland Cavaliers,91,0,0.0,-0.28,-0.49,14,0.0,0.0
Tue Oct 31 2023,San Antonio Spurs,115,Phoenix Suns,114,0,23.0,1.26,4.89,-6,0.0,-1.0
Tue Oct 31 2023,Orlando Magic,102,Los Angeles Clippers,118,1,1.0,-0.19,3.78,-8,0.0,-1.0
Wed Nov 1 2023,Portland Trail Blazers,110,Detroit Pistons,101,0,22.0,0.09,0.44,10,0.0,0.0
Wed Nov 1 2023,Milwaukee Bucks,111,Toronto Raptors,130,1,-37.0,-0.43,-2.73,16,0.0,0.0
Wed Nov 1 2023,Washington Wizards,121,Atlanta Hawks,130,1,12.0,0.13,0.72,-18,0.0,0.0
Wed Nov 1 2023,Indiana Pacers,104,Boston Celtics,155,1,24.0,0.12,0.92,-6,0.0,0.0
Wed Nov 1 2023,Brooklyn Nets,109,Miami Heat,105,0,-14.0,-0.1,2.51,10,0.0,0.0
Wed Nov 1 2023,Cleveland Cavaliers,95,New York Knicks,89,0,24.0,0.28,0.49,-14,0.0,0.0
Wed Nov 1 2023,New Orleans Pelicans,110,Oklahoma City Thunder,106,0,12.0,-0.57,-0.62,-10,0.0,0.0
Wed Nov 1 2023,Charlotte Hornets,119,Houston Rockets,128,1,-21.0,1.53,1.31,1,0.0,-1.0
Wed Nov 1 2023,Denver Nuggets,89,Minnesota Timberwolves,110,1,-57.0,-0.27,-0.82,1,-1.0,0.0
Wed Nov 1 2023,Chicago Bulls,105,Dallas Mavericks,114,1,31.0,-0.28,-0.61,-6,0.0,0.0
Wed Nov 1 2023,Memphis Grizzlies,109,Utah Jazz,133,1,24.0,1.04,-1.35,-2,1.0,0.0
Wed Nov 1 2023,Sacramento Kings,101,Golden State Warriors,102,1,13.0,0.32,1.19,1,0.0,1.0
Wed Nov 1 2023,Los Angeles Clippers,125,Los Angeles Lakers,130,1,-21.0,-0.15,-2.25,-12,0.0,-1.0
Thu Nov 2 2023,Toronto Raptors,99,Philadelphia 76ers,114,1,24.0,-0.04,2.38,-10,0.0,-3.0
Thu Nov 2 2023,Detroit Pistons,116,New Orleans Pelicans,125,1,36.0,0.16,0.93,-14,0.0,0.0
Thu Nov 2 2023,Orlando Magic,115,Utah Jazz,113,0,-8.0,0.2,-0.78,-19,0.0,1.0
Thu Nov 2 2023,San Antonio Spurs,132,Phoenix Suns,121,0,-3.0,1.26,4.89,-6,0.0,0.0
Fri Nov 3 2023,Cleveland Cavaliers,116,Indiana Pacers,121,1,11.0,-0.34,-1.11,-15,0.0,0.0
Fri Nov 3 2023,New York Knicks,105,Milwaukee Bucks,110,1,11.0,-0.18,1.53,-3,0.0,0.0
Fri Nov 3 2023,Brooklyn Nets,109,Chicago Bulls,107,0,-11.0,0.14,1.61,2,0.0,0.0
Fri Nov 3 2023,Washington Wizards,114,Miami Heat,121,1,-13.0,0.32,2.57,9,-1.0,0.0
Fri Nov 3 2023,Golden State Warriors,141,Oklahoma City Thunder,139,0,-24.0,-0.41,-2.67,3,-1.0,0.0
Fri Nov 3 2023,Dallas Mavericks,114,Denver Nuggets,125,1,-13.0,0.46,1.16,-4,-1.0,0.0
Fri Nov 3 2023,Memphis Grizzlies,113,Portland Trail Blazers,115,1,48.0,0.4,-1.1,10,1.0,0.0
Sat Nov 4 2023,Phoenix Suns,100,Philadelphia 76ers,112,1,36.0,-1.41,-0.06,-3,0.0,0.0
Sat Nov 4 2023,Charlotte Hornets,125,Indiana Pacers,124,0,39.0,0.79,0.51,-17,0.0,2.0
Sat Nov 4 2023,Atlanta Hawks,123,New Orleans Pelicans,105,0,22.0,0.4,0.29,12,0.0,1.0
Sat Nov 4 2023,Los Angeles Lakers,101,Orlando Magic,120,1,-5.0,0.34,-1.53,20,0.0,1.0
Sat Nov 4 2023,Boston Celtics,124,Brooklyn Nets,114,0,-32.0,0.17,-1.58,16,-1.0,2.0
Sat Nov 4 2023,Sacramento Kings,89,Houston Rockets,107,1,-21.0,0.83,-0.35,27,0.0,0.0
Sat Nov 4 2023,Utah Jazz,95,Minnesota Timberwolves,123,1,24.0,-0.45,2.01,6,0.0,-1.0
Sat Nov 4 2023,Chicago Bulls,101,Denver Nuggets,123,1,64.0,0.18,0.56,-10,0.0,0.0
Sun Nov 5 2023,Phoenix Suns,120,Detroit Pistons,106,0,2.0,-1.15,-3.47,12,0.0,-2.0
Sun Nov 5 2023,Toronto Raptors,123,San Antonio Spurs,116,0,37.0,0.11,-2.46,-1,0.0,0.0
Sun Nov 5 2023,Golden State Warriors,104,Cleveland Cavaliers,115,1,-70.0,0.11,-1.22,23,-1.0,0.0
Sun Nov 5 2023,Charlotte Hornets,118,Dallas Mavericks,124,1,46.0,0.94,0.85,-11,0.0,-1.0
Sun Nov 5 2023,Memphis Grizzlies,112,Portland Trail Blazers,100,0,68.0,0.4,-1.1,10,1.0,0.0
Mon Nov 6 2023,Golden State Warriors,120,Detroit Pistons,109,0,-68.0,0.0,-2.97,27,-1.0,0.0
Mon Nov 6 2023,San Antonio Spurs,111,Indiana Pacers,152,1,-1.0,-0.12,2.06,-13,0.0,-1.0
Mon Nov 6 2023,Dallas Mavericks,117,Orlando Magic,102,0,-20.0,0.43,-0.89,10,0.0,-1.0
Mon Nov 6 2023,Washington Wizards,128,Philadelphia 76ers,146,1,68.0,0.1,3.5,-7,1.0,1.0
Mon Nov 6 2023,Milwaukee Bucks,129,Brooklyn Nets,125,0,-7.0,-0.15,-3.8,12,0.0,1.0
Mon Nov 6 2023,Los Angeles Lakers,107,Miami Heat,108,1,-27.0,-0.06,0.87,24,0.0,-1.0
Mon Nov 6 2023,Los Angeles Clippers,97,New York Knicks,111,1,-35.0,0.23,-1.62,-7,0.0,2.0
Mon Nov 6 2023,Utah Jazz,113,Chicago Bulls,130,1,2.0,-0.35,2.28,15,0.0,0.0
Mon Nov 6 2023,Sacramento Kings,97,Houston Rockets,122,1,5.0,0.83,-0.35,27,0.0,0.0
Mon Nov 6 2023,Boston Celtics,109,Minnesota Timberwolves,114,1,-44.0,0.21,-0.24,9,-1.0,0.0
Mon Nov 6 2023,Atlanta Hawks,117,Oklahoma City Thunder,126,1,-25.0,-0.17,-0.33,2,-1.0,-1.0
Mon Nov 6 2023,New Orleans Pelicans,116,Denver Nuggets,134,1,31.0,0.21,1.22,-3,0.0,0.0
Wed Nov 8 2023,Washington Wizards,132,Charlotte Hornets,116,0,21.0,-0.65,0.21,6,1.0,-1.0
Wed Nov 8 2023,Utah Jazz,118,Indiana Pacers,134,1,56.0,-0.78,1.33,3,0.0,0.0
Wed Nov 8 2023,Boston Celtics,103,Philadelphia 76ers,106,1,0.0,-0.16,1.86,10,1.0,0.0
Wed Nov 8 2023,Los Angeles Clippers,93,Brooklyn Nets,100,1,-6.0,-0.1,-3.89,2,0.0,0.0
Wed Nov 8 2023,San Antonio Spurs,105,New York Knicks,126,1,0.0,0.5,3.66,-12,0.0,0.0
Wed Nov 8 2023,Phoenix Suns,116,Chicago Bulls,115,0,-6.0,-0.95,-1.89,5,0.0,1.0
Wed Nov 8 2023,Los Angeles Lakers,94,Houston Rockets,128,1,13.0,0.49,-0.17,22,0.0,0.0
Wed Nov 8 2023,Miami Heat,108,Memphis Grizzlies,102,0,-41.0,-0.45,-1.82,-21,0.0,-1.0
Wed Nov 8 2023,Detroit Pistons,118,Milwaukee Bucks,120,1,67.0,0.21,3.77,-21,1.0,0.0
Wed Nov 8 2023,New Orleans Pelicans,101,Minnesota Timberwolves,122,1,16.0,-0.06,0.39,-2,0.0,0.0
Wed Nov 8 2023,Cleveland Cavaliers,120,Oklahoma City Thunder,128,1,23.0,-0.52,-1.44,-20,0.0,1.0
Wed Nov 8 2023,Toronto Raptors,127,Dallas Mavericks,116,0,64.0,0.14,-0.06,-8,0.0,1.0
Wed Nov 8 2023,Golden State Warriors,105,Denver Nuggets,108,1,21.0,0.38,-0.83,10,0.0,0.0
Wed Nov 8 2023,Portland Trail Blazers,118,Sacramento Kings,121,1,-14.0,-0.23,2.23,-18,0.0,1.0
Thu Nov 9 2023,Milwaukee Bucks,124,Indiana Pacers,126,1,-11.0,-0.44,-3.13,2,0.0,0.0
Thu Nov 9 2023,Atlanta Hawks,120,Orlando Magic,119,0,-2.0,0.59,-0.56,23,0.0,0.0
Fri Nov 10 2023,Philadelphia 76ers,114,Detroit Pistons,106,0,-110.0,0.27,-3.42,15,-2.0,0.0
Fri Nov 10 2023,Charlotte Hornets,124,Washington Wizards,117,0,5.0,0.65,-0.21,-6,0.0,0.0
Fri Nov 10 2023,Brooklyn Nets,107,Boston Celtics,121,1,28.0,-0.17,1.58,-16,0.0,0.0
Fri Nov 10 2023,New Orleans Pelicans,101,Houston Rockets,104,1,15.0,0.34,0.51,13,1.0,0.0
Fri Nov 10 2023,Utah Jazz,127,Memphis Grizzlies,121,0,-8.0,-1.04,1.35,2,1.0,0.0
Fri Nov 10 2023,Minnesota Timberwolves,117,San Antonio Spurs,110,0,-62.0,-0.21,-2.74,10,-1.0,0.0
Fri Nov 10 2023,Los Angeles Clippers,126,Dallas Mavericks,144,1,54.0,-0.24,-2.88,-2,0.0,0.0
Fri Nov 10 2023,Los Angeles Lakers,122,Phoenix Suns,119,0,21.0,1.14,1.86,11,0.0,0.0
Fri Nov 10 2023,Oklahoma City Thunder,98,Sacramento Kings,105,1,-39.0,0.09,1.48,-4,0.0,0.0
Sat Nov 11 2023,Milwaukee Bucks,97,Orlando Magic,112,1,-21.0,0.14,-3.68,18,0.0,0.0
Sat Nov 11 2023,Toronto Raptors,94,Boston Celtics,117,1,39.0,0.11,0.51,-20,0.0,2.0
Sat Nov 11 2023,Miami Heat,117,Atlanta Hawks,109,0,25.0,-0.19,-1.84,-27,0.0,1.0
Sat Nov 11 2023,Cleveland Cavaliers,118,Golden State Warriors,110,0,52.0,-0.11,1.22,-23,0.0,0.0
Sun Nov 12 2023,Charlotte Hornets,107,New York Knicks,129,1,25.0,1.41,2.11,-16,0.0,-2.0
Sun Nov 12 2023,Washington Wizards,94,Brooklyn Nets,102,1,36.0,0.43,0.06,-1,0.0,0.0
Sun Nov 12 2023,Memphis Grizzlies,105,Los Angeles Clippers,101,0,50.0,0.65,3.2,9,-1.0,0.0
Sun Nov 12 2023,Indiana Pacers,126,Philadelphia 76ers,137,1,30.0,-0.04,2.78,4,1.0,1.0
Sun Nov 12 2023,Detroit Pistons,108,Chicago Bulls,119,1,32.0,0.2,1.58,-7,1.0,-2.0
Sun Nov 12 2023,Denver Nuggets,104,Houston Rockets,107,1,-49.0,0.13,-0.71,16,0.0,2.0
Sun Nov 12 2023,Dallas Mavericks,136,New Orleans Pelicans,124,0,-60.0,0.24,-0.05,-1,-1.0,0.0
Sun Nov 12 2023,Miami Heat,118,San Antonio Spurs,113,0,-47.0,-0.07,-3.9,-7,-2.0,-1.0
Sun Nov 12 2023,Oklahoma City Thunder,111,Phoenix Suns,99,0,-26.0,1.56,3.17,12,0.0,0.0
Sun Nov 12 2023,Minnesota Timberwolves,116,Golden State Warriors,110,0,-30.0,-0.11,1.65,-11,-1.0,1.0
Sun Nov 12 2023,Portland Trail Blazers,110,Los Angeles Lakers,116,1,15.0,0.1,2.05,-13,0.0,2.0
Mon Nov 13 2023,New York Knicks,98,Boston Celtics,114,1,42.0,-0.5,-0.69,-7,0.0,-1.0
Mon Nov 13 2023,Washington Wizards,107,Toronto Raptors,111,1,47.0,0.15,1.12,3,0.0,-1.0
Mon Nov 13 2023,Chicago Bulls,109,Milwaukee Bucks,118,1,27.0,0.01,2.18,-14,0.0,-1.0
Mon Nov 13 2023,Cleveland Cavaliers,120,Sacramento Kings,132,1,5.0,-0.43,0.03,-24,0.0,-1.0
Tue Nov 14 2023,Miami Heat,111,Charlotte Hornets,105,0,-59.0,-0.98,-2.35,-3,-1.0,0.0
Tue Nov 14 2023,Atlanta Hawks,126,Detroit Pistons,120,0,-86.0,0.24,-0.64,26,-1.0,1.0
Tue Nov 14 2023,Indiana Pacers,132,Philadelphia 76ers,126,0,52.0,-0.04,2.78,4,1.0,0.0
Tue Nov 14 2023,Orlando Magic,104,Brooklyn Nets,124,1,-9.0,-0.29,-0.11,-6,0.0,1.0
Tue Nov 14 2023,San Antonio Spurs,87,Oklahoma City Thunder,123,1,67.0,-0.3,1.72,-18,1.0,0.0
Tue Nov 14 2023,Dallas Mavericks,110,New Orleans Pelicans,131,1,-80.0,0.24,-0.05,-1,-1.0,0.0
Tue Nov 14 2023,Portland Trail Blazers,99,Utah Jazz,115,1,-8.0,0.64,-0.25,-12,0.0,-2.0
Tue Nov 14 2023,Los Angeles Clippers,108,Denver Nuggets,111,1,100.0,0.22,-1.72,-6,1.0,0.0
Tue Nov 14 2023,Minnesota Timberwolves,104,Golden State Warriors,101,0,-52.0,-0.11,1.65,-11,-1.0,0.0
Tue Nov 14 2023,Memphis Grizzlies,107,Los Angeles Lakers,134,1,63.0,0.5,0.95,-3,0.0,0.0
Wed Nov 15 2023,Dallas Mavericks,130,Washington Wizards,117,0,-109.0,-0.29,-1.06,5,0.0,-1.0
Wed Nov 15 2023,New York Knicks,116,Atlanta Hawks,114,0,21.0,-0.63,-1.6,-8,0.0,1.0
Wed Nov 15 2023,Boston Celtics,117,Philadelphia 76ers,107,0,-4.0,-0.16,1.86,10,0.0,1.0
Wed Nov 15 2023,Milwaukee Bucks,128,Toronto Raptors,112,0,-16.0,-0.43,-2.73,16,0.0,0.0
Wed Nov 15 2023,Orlando Magic,96,Chicago Bulls,94,0,-31.0,-0.15,1.5,-4,0.0,-1.0
Wed Nov 15 2023,Minnesota Timberwolves,115,Phoenix Suns,133,1,-94.0,1.04,2.15,4,-1.0,-2.0
Wed Nov 15 2023,Sacramento Kings,125,Los Angeles Lakers,110,0,1.0,0.33,-0.17,5,0.0,1.0
Wed Nov 15 2023,Cleveland Cavaliers,109,Portland Trail Blazers,95,0,-29.0,-0.2,-2.19,-6,-1.0,1.0
Thu Nov 16 2023,Brooklyn Nets,115,Miami Heat,122,1,18.0,-0.1,2.51,10,1.0,0.0
Thu Nov 16 2023,Oklahoma City Thunder,128,Golden State Warriors,109,0,-36.0,0.41,2.67,-3,-1.0,0.0
Fri Nov 17 2023,Milwaukee Bucks,130,Charlotte Hornets,99,0,-75.0,-1.23,-3.64,19,0.0,-1.0
Fri Nov 17 2023,New York Knicks,120,Washington Wizards,99,0,-86.0,-0.76,-2.32,10,-1.0,0.0
Fri Nov 17 2023,Philadelphia 76ers,126,Atlanta Hawks,116,0,-40.0,0.03,-2.78,-11,0.0,0.0
Fri Nov 17 2023,Detroit Pistons,100,Cleveland Cavaliers,108,1,76.0,0.11,1.75,-4,1.0,1.0
Fri Nov 17 2023,Sacramento Kings,129,San Antonio Spurs,120,0,-77.0,0.21,-3.2,22,-2.0,-1.0
Fri Nov 17 2023,Boston Celtics,108,Toronto Raptors,105,0,-85.0,-0.11,-0.51,20,-1.0,0.0
Fri Nov 17 2023,Orlando Magic,103,Chicago Bulls,97,0,-53.0,-0.15,1.5,-4,0.0,0.0
Fri Nov 17 2023,Denver Nuggets,110,New Orleans Pelicans,115,1,-76.0,-0.21,-1.22,3,0.0,0.0
Fri Nov 17 2023,Los Angeles Lakers,107,Portland Trail Blazers,95,0,-58.0,-0.1,-2.05,13,-1.0,0.0
Fri Nov 17 2023,Phoenix Suns,131,Utah Jazz,128,0,-21.0,-0.6,-4.17,-10,0.0,-1.0
Fri Nov 17 2023,Houston Rockets,100,Los Angeles Clippers,106,1,-88.0,-0.35,2.42,-10,-2.0,2.0
Sat Nov 18 2023,New York Knicks,122,Charlotte Hornets,108,0,-77.0,-1.41,-2.11,16,0.0,0.0
Sat Nov 18 2023,Minnesota Timberwolves,121,New Orleans Pelicans,120,0,-45.0,0.06,-0.39,2,0.0,2.0
Sat Nov 18 2023,Miami Heat,97,Chicago Bulls,102,1,-96.0,0.24,-0.9,-8,-1.0,1.0
Sat Nov 18 2023,Dallas Mavericks,125,Milwaukee Bucks,132,1,-14.0,0.29,2.79,-8,0.0,2.0
Sat Nov 18 2023,Memphis Grizzlies,120,San Antonio Spurs,108,0,8.0,0.38,-2.08,14,-1.0,3.0
Sat Nov 18 2023,Oklahoma City Thunder,130,Golden State Warriors,123,0,-58.0,0.41,2.67,-3,-1.0,0.0
Sun Nov 19 2023,Philadelphia 76ers,121,Brooklyn Nets,99,0,-55.0,0.32,-3.44,6,0.0,-1.0
Sun Nov 19 2023,Detroit Pistons,113,Toronto Raptors,142,1,74.0,-0.22,1.04,-5,1.0,0.0
Sun Nov 19 2023,Orlando Magic,128,Indiana Pacers,116,0,15.0,-0.58,0.56,-16,0.0,-3.0
Sun Nov 19 2023,Denver Nuggets,109,Cleveland Cavaliers,121,1,-53.0,-0.26,-0.39,13,0.0,0.0
Sun Nov 19 2023,Sacramento Kings,129,Dallas Mavericks,113,0,8.0,0.24,-0.81,15,-1.0,1.0
Sun Nov 19 2023,Boston Celtics,102,Memphis Grizzlies,100,0,-144.0,-0.38,-0.89,5,-1.0,1.0
Sun Nov 19 2023,Phoenix Suns,140,Utah Jazz,137,0,-43.0,-0.6,-4.17,-10,0.0,0.0
Sun Nov 19 2023,Oklahoma City Thunder,134,Portland Trail Blazers,91,0,-122.0,0.32,-0.75,14,-2.0,-1.0
Sun Nov 19 2023,Houston Rockets,104,Los Angeles Lakers,105,1,-15.0,-0.49,0.17,-22,0.0,0.0
Mon Nov 20 2023,Boston Celtics,118,Charlotte Hornets,121,1,-156.0,-0.91,-1.43,23,-2.0,-1.0
Mon Nov 20 2023,Denver Nuggets,107,Detroit Pistons,103,0,-142.0,-0.38,-2.14,17,-1.0,0.0
Mon Nov 20 2023,Milwaukee Bucks,142,Washington Wizards,129,0,-132.0,-0.58,-3.85,13,-2.0,-1.0
Mon Nov 20 2023,Miami Heat,118,Chicago Bulls,100,0,-66.0,0.24,-0.9,-8,0.0,0.0
Mon Nov 20 2023,New York Knicks,100,Minnesota Timberwolves,117,1,33.0,-0.29,-0.92,2,0.0,0.0
Mon Nov 20 2023,Sacramento Kings,93,New Orleans Pelicans,129,1,-45.0,0.49,-0.86,14,-1.0,-1.0
Mon Nov 20 2023,Los Angeles Clippers,124,San Antonio Spurs,99,0,-42.0,-0.27,-5.28,5,-1.0,1.0
Mon Nov 20 2023,Houston Rockets,116,Golden State Warriors,121,1,-36.0,-0.51,1.54,-26,-1.0,-1.0
Tue Nov 21 2023,Toronto Raptors,107,Orlando Magic,126,1,43.0,0.57,-0.96,2,0.0,0.0
Tue Nov 21 2023,Indiana Pacers,157,Atlanta Hawks,152,0,-26.0,-0.01,0.0,-7,0.0,-2.0
Tue Nov 21 2023,Cleveland Cavaliers,122,Philadelphia 76ers,119,0,53.0,-0.38,1.67,-11,0.0,0.0
Tue Nov 21 2023,Portland Trail Blazers,107,Phoenix Suns,120,1,88.0,1.24,3.92,-2,1.0,0.0
Tue Nov 21 2023,Utah Jazz,99,Los Angeles Lakers,131,1,76.0,-0.54,2.3,-1,0.0,0.0
Wed Nov 22 2023,Washington Wizards,114,Charlotte Hornets,117,1,43.0,-0.65,0.21,6,1.0,0.0
Wed Nov 22 2023,Denver Nuggets,119,Orlando Magic,124,1,-3.0,-0.03,-2.06,14,1.0,1.0
Wed Nov 22 2023,Brooklyn Nets,145,Atlanta Hawks,147,1,-8.0,-0.3,0.67,-17,0.0,2.0
Wed Nov 22 2023,Milwaukee Bucks,116,Boston Celtics,119,1,17.0,-0.32,-2.21,-4,-1.0,0.0
Wed Nov 22 2023,Miami Heat,129,Cleveland Cavaliers,96,0,-9.0,0.16,-0.73,-5,1.0,1.0
Wed Nov 22 2023,Toronto Raptors,132,Indiana Pacers,131,0,54.0,-0.01,-0.4,-14,0.0,0.0
Wed Nov 22 2023,Memphis Grizzlies,91,Houston Rockets,111,1,65.0,1.0,0.78,19,0.0,1.0
Wed Nov 22 2023,Philadelphia 76ers,99,Minnesota Timberwolves,112,1,20.0,0.37,-2.1,-1,0.0,-1.0
Wed Nov 22 2023,Sacramento Kings,112,New Orleans Pelicans,117,1,-17.0,0.49,-0.86,14,0.0,0.0
Wed Nov 22 2023,Chicago Bulls,102,Oklahoma City Thunder,116,1,109.0,-0.61,-1.28,-17,1.0,-1.0
Wed Nov 22 2023,Los Angeles Clippers,109,San Antonio Spurs,102,0,-64.0,-0.27,-5.28,5,-1.0,0.0
Wed Nov 22 2023,Golden State Warriors,115,Phoenix Suns,123,1,32.0,1.15,0.5,15,1.0,1.0
Wed Nov 22 2023,Utah Jazz,105,Portland Trail Blazers,121,1,-23.0,-0.64,0.25,12,-1.0,0.0
Wed Nov 22 2023,Dallas Mavericks,104,Los Angeles Lakers,101,0,4.0,0.09,0.63,-10,0.0,2.0
Fri Nov 24 2023,Boston Celtics,96,Orlando Magic,113,1,-29.0,0.46,-1.47,22,1.0,0.0
Fri Nov 24 2023,Phoenix Suns,110,Memphis Grizzlies,89,0,-108.0,-1.64,-2.81,-8,-1.0,0.0
Fri Nov 24 2023,Miami Heat,98,New York Knicks,100,1,-31.0,0.44,-0.24,-19,0.0,-2.0
Fri Nov 24 2023,Chicago Bulls,108,Toronto Raptors,121,1,49.0,-0.42,-0.54,2,0.0,0.0
Fri Nov 24 2023,Denver Nuggets,86,Houston Rockets,105,1,-27.0,0.13,-0.71,16,0.0,0.0
Fri Nov 24 2023,Detroit Pistons,113,Indiana Pacers,136,1,128.0,-0.23,0.64,-19,1.0,2.0
