PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,PLAYER_HEIGHT,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,COLLEGE,COUNTRY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GP,PTS,REB,AST,NET_RATING,OREB_PCT,DREB_PCT,USG_PCT,TS_PCT,AST_PCT
1629680,Matisse Thybulle,1610612757,POR,28.0,6-5,77,201,Washington,USA,2019,1,20,7,48,23,10,4.7,0.04,0.171,0.144,0.653,0.137
1630346,Matt Ryan,1610612752,NYK,27.0,6-6,78,215,Tennessee-Chattanooga,USA,Undrafted,Undrafted,Undrafted,19,28,8,3,-28.3,0.0,0.113,0.208,0.439,0.083
1631108,Max Christie,1610612742,DAL,22.0,6-5,77,190,Michigan State,USA,2022,2,35,70,666,229,135,-1.6,0.019,0.1,0.146,0.576,0.094
1629622,Max Strus,1610612739,CLE,29.0,6-5,77,215,DePaul,USA,Undrafted,Undrafted,Undrafted,44,418,187,133,8.6,0.038,0.118,0.143,0.607,0.151
1628467,Maxi Kleber,1610612747,LAL,33.0,6-10,82,240,None,Germany,Undrafted,Undrafted,Undrafted,34,103,95,43,-0.4,0.04,0.105,0.085,0.489,0.087
1641721,Maxwell Lewis,1610612751,BKN,22.0,6-7,79,215,Pepperdine,USA,2023,2,40,21,67,29,11,-3.3,0.05,0.097,0.143,0.562,0.09
1630695,Micah Potter,1610612762,UTA,26.0,6-9,81,248,Wisconsin,USA,Undrafted,Undrafted,Undrafted,33,139,137,26,-5.4,0.061,0.151,0.104,0.584,0.059
1629008,Michael Porter Jr.,1610612743,DEN,26.0,6-10,82,218,Missouri,USA,2018,1,14,72,1313,501,157,4.8,0.055,0.145,0.198,0.616,0.085
1628969,Mikal Bridges,1610612752,NYK,28.0,6-6,78,209,Villanova,USA,2018,1,10,73,1304,236,264,5.5,0.024,0.063,0.192,0.582,0.134
201144,Mike Conley,1610612750,MIN,37.0,6-0,72,175,Ohio State,USA,2007,1,4,63,527,162,281,5.9,0.018,0.086,0.141,0.585,0.245
1628970,Miles Bridges,1610612766,CHA,27.0,6-7,79,225,Michigan State,USA,2018,1,12,58,1192,449,227,-5.3,0.033,0.192,0.271,0.541,0.2
1630540,Miles McBride,1610612752,NYK,24.0,6-1,73,195,West Virginia,USA,2021,2,36,59,557,149,169,7.1,0.029,0.069,0.16,0.533,0.151
1641936,Miles Norris,1610612738,BOS,24.0,6-7,79,220,California-Santa Barbara,USA,Undrafted,Undrafted,Undrafted,1,0,2,0,-50.0,0.0,0.25,0.0,0.0,0.0
1629011,Mitchell Robinson,1610612752,NYK,26.0,7-0,84,240,Western Kentucky,USA,2018,2,36,12,57,67,7,3.3,0.166,0.172,0.103,0.681,0.049
1628964,Mo Bamba,1610612740,NOP,26.0,7-0,84,231,Texas,USA,2018,1,6,32,138,145,18,-9.0,0.079,0.268,0.15,0.557,0.068
1628420,Monté Morris,1610612756,PHX,29.0,6-2,74,183,Iowa State,USA,2017,2,51,42,208,60,67,4.7,0.021,0.083,0.169,0.527,0.183
1629021,Moritz Wagner,1610612753,ORL,27.0,6-11,83,245,Michigan,Germany,2018,1,25,30,386,148,42,-0.9,0.067,0.201,0.254,0.649,0.135
1629650,Moses Brown,1610612742,DAL,25.0,7-2,86,258,UCLA,USA,Undrafted,Undrafted,Undrafted,13,76,44,2,-4.4,0.098,0.224,0.216,0.706,0.029
1630541,Moses Moody,1610612744,GSW,22.0,6-5,77,211,Arkansas,USA,2021,1,14,65,645,161,85,3.9,0.029,0.083,0.173,0.581,0.087
1631243,Mouhamed Gueye,1610612737,ATL,22.0,6-10,82,210,Washington State,Senegal,2023,2,39,24,139,78,19,4.1,0.053,0.151,0.162,0.5,0.066
1631217,Moussa Diabaté,1610612766,CHA,23.0,6-9,81,210,Michigan,France,2022,2,43,64,342,397,54,-3.4,0.14,0.208,0.124,0.606,0.073
1626167,Myles Turner,1610612754,IND,29.0,6-11,83,250,Texas,USA,2015,1,11,65,1008,429,103,5.0,0.041,0.172,0.205,0.611,0.073
1642368,N'Faly Dante,1610612745,HOU,23.0,6-11,83,230,Oregon,Mali,Undrafted,Undrafted,Undrafted,1,10,9,1,4.4,0.25,0.179,0.163,0.683,0.056
1641772,Nae'Qwan Tomlin,1610612739,CLE,24.0,6-10,82,210,Memphis,USA,Undrafted,Undrafted,Undrafted,3,10,6,0,-12.9,0.067,0.278,0.278,0.536,0.0
1630230,Naji Marshall,1610612742,DAL,27.0,6-6,78,220,Xavier,USA,Undrafted,Undrafted,Undrafted,61,814,296,175,-2.2,0.042,0.13,0.2,0.587,0.155
1631466,Nate Williams,1610612745,HOU,26.0,6-5,77,205,Buffalo,USA,Undrafted,Undrafted,Undrafted,14,39,7,5,-3.6,0.011,0.057,0.218,0.49,0.078
1629675,Naz Reid,1610612750,MIN,25.0,6-9,81,264,Louisiana State,USA,Undrafted,Undrafted,Undrafted,73,1065,446,167,7.2,0.04,0.173,0.21,0.58,0.124
1629674,Neemias Queta,1610612738,BOS,25.0,7-0,84,248,Utah State,Portugal,2021,2,39,56,275,213,35,10.3,0.107,0.169,0.138,0.667,0.066
1629651,Nic Claxton,1610612751,BKN,25.0,6-11,83,215,Georgia,USA,2019,2,31,65,668,494,145,-12.8,0.082,0.202,0.166,0.56,0.137
1630208,Nick Richards,1610612756,PHX,27.0,7-0,84,245,Kentucky,Jamaica,2020,2,42,52,497,432,48,-7.2,0.116,0.244,0.173,0.637,0.062
1641733,Nick Smith Jr.,1610612766,CHA,20.0,6-2,74,185,Arkansas,USA,2023,1,27,54,516,110,118,-13.3,0.009,0.077,0.204,0.493,0.153
1629638,Nickeil Alexander-Walker,1610612750,MIN,26.0,6-5,77,205,Virginia Tech,Canada,2019,1,17,74,683,234,187,5.8,0.023,0.098,0.155,0.577,0.141
201587,Nicolas Batum,1610612746,LAC,36.0,6-8,80,230,None,France,2008,1,25,71,279,200,81,5.4,0.035,0.114,0.086,0.617,0.086
203999,Nikola Jokić,1610612743,DEN,30.0,6-11,83,284,None,Serbia,2014,2,41,64,1872,820,653,10.5,0.084,0.255,0.284,0.659,0.398
1631107,Nikola Jović,1610612748,MIA,21.0,6-10,82,205,None,Serbia,2022,1,27,46,494,180,131,-1.1,0.022,0.127,0.178,0.595,0.174
202696,Nikola Vučević,1610612741,CHI,34.0,6-10,82,260,Southern California,Montenegro,2011,1,16,65,1201,654,220,-3.3,0.071,0.229,0.218,0.613,0.159
1641730,Noah Clowney,1610612751,BKN,20.0,6-9,81,210,Alabama,USA,2023,1,21,45,407,176,39,-13.1,0.037,0.137,0.183,0.516,0.063
1626181,Norman Powell,1610612746,LAC,31.0,6-4,76,215,UCLA,USA,2015,2,46,52,1165,173,113,7.5,0.012,0.09,0.262,0.624,0.105
1628384,OG Anunoby,1610612752,NYK,27.0,6-7,79,240,Indiana,United Kingdom,2017,1,23,67,1170,318,144,5.1,0.037,0.094,0.19,0.585,0.081
1630167,Obi Toppin,1610612754,IND,27.0,6-9,81,220,Dayton,USA,2020,1,8,70,733,277,109,-3.5,0.036,0.163,0.186,0.651,0.112
1630534,Ochai Agbaji,1610612761,TOR,24.0,6-5,77,215,Kansas,USA,2022,1,14,59,590,225,92,-6.2,0.033,0.1,0.141,0.598,0.083
1641765,Olivier-Maxence Prosper,1610612742,DAL,22.0,6-7,79,230,Marquette,Canada,2023,1,24,52,201,126,40,-7.7,0.071,0.137,0.158,0.484,0.101
1630168,Onyeka Okongwu,1610612737,ATL,24.0,6-10,82,240,Southern California,USA,2020,1,6,66,862,576,148,1.0,0.107,0.211,0.169,0.633,0.116
1631115,Orlando Robinson,1610612761,TOR,24.0,6-10,82,235,Fresno State,USA,Undrafted,Undrafted,Undrafted,38,238,186,61,-7.3,0.095,0.17,0.174,0.51,0.153
1631131,Oscar Tshiebwe,1610612762,UTA,25.0,6-8,80,255,Kentucky,DRC,Undrafted,Undrafted,Undrafted,10,56,75,6,-1.9,0.137,0.309,0.118,0.639,0.051
1629052,Oshae Brissett,1610612755,PHI,26.0,6-7,79,210,Syracuse,Canada,Undrafted,Undrafted,Undrafted,6,52,22,4,-10.7,0.047,0.115,0.154,0.576,0.04
1642345,Oso Ighodaro,1610612756,PHX,22.0,7-0,84,235,Marquette,USA,2024,2,40,53,201,186,57,3.5,0.062,0.148,0.101,0.606,0.093
1631172,Ousmane Dieng,1610612760,OKC,21.0,6-9,81,185,None,France,2022,1,11,37,142,81,31,5.1,0.04,0.142,0.152,0.538,0.107
200782,P.J. Tucker,1610612752,NYK,39.0,6-5,77,245,Texas,USA,2006,2,35,1,0,0,0,8.3,0.0,0.0,0.0,0.0,0.0
1629023,P.J. Washington,1610612742,DAL,26.0,6-6,78,230,Kentucky,USA,2019,1,12,51,755,402,117,3.2,0.046,0.183,0.199,0.55,0.097
1628408,PJ Dozier,1610612750,MIN,28.0,6-6,78,205,South Carolina,USA,Undrafted,Undrafted,Undrafted,9,7,5,5,-9.0,0.04,0.125,0.082,0.621,0.167
1641790,PJ Hall,1610612743,DEN,23.0,6-10,82,245,Clemson,USA,Undrafted,Undrafted,Undrafted,19,33,22,4,0.5,0.079,0.219,0.176,0.641,0.118
1642359,Pacome Dadiet,1610612752,NYK,19.0,6-8,80,210,None,France,2024,1,25,16,26,14,5,-9.2,0.0,0.128,0.138,0.443,0.068
1631094,Paolo Banchero,1610612753,ORL,22.0,6-10,82,250,Duke,USA,2022,1,1,40,1036,291,187,-2.0,0.03,0.185,0.324,0.556,0.258
1627783,Pascal Siakam,1610612754,IND,30.0,6-8,80,245,New Mexico State,Cameroon,2016,1,27,72,1485,499,245,5.8,0.052,0.154,0.238,0.607,0.156
1626192,Pat Connaughton,1610612749,MIL,32.0,6-5,77,209,Notre Dame,USA,2015,2,41,35,143,92,57,-3.3,0.034,0.144,0.134,0.536,0.155
1630311,Pat Spencer,1610612744,GSW,28.0,6-3,75,205,Northwestern,USA,Undrafted,Undrafted,Undrafted,34,83,44,38,-3.8,0.061,0.134,0.208,0.425,0.253
1631116,Patrick Baldwin Jr.,1610612746,LAC,22.0,6-9,81,220,Wisconsin-Milwaukee,USA,2022,1,28,22,47,22,2,16.0,0.039,0.167,0.152,0.676,0.028
1630172,Patrick Williams,1610612741,CHI,23.0,6-7,79,215,Florida State,USA,2020,1,4,54,481,210,109,-5.8,0.027,0.114,0.164,0.499,0.106
201988,Patty Mills,1610612746,LAC,36.0,6-2,74,180,St. Mary's,Australia,2009,2,55,27,103,21,25,-1.7,0.009,0.053,0.149,0.536,0.124
202331,Paul George,1610612755,PHI,34.0,6-8,80,220,Fresno State,USA,2010,1,10,41,665,219,178,-3.8,0.018,0.153,0.233,0.543,0.217
1630194,Paul Reed,1610612765,DET,25.0,6-9,81,210,DePaul,USA,2020,2,58,39,159,99,36,8.7,0.099,0.189,0.179,0.607,0.141
1630202,Payton Pritchard,1610612738,BOS,27.0,6-1,73,195,Oregon,USA,2020,1,26,72,1020,271,243,9.9,0.043,0.085,0.183,0.634,0.176
1641796,Pelle Larsson,1610612748,MIA,24.0,6-5,77,215,Arizona,Sweden,2024,2,44,49,188,66,44,-0.8,0.03,0.078,0.137,0.547,0.107
1631250,Pete Nance,1610612749,MIL,25.0,6-10,82,225,North Carolina,USA,Undrafted,Undrafted,Undrafted,9,17,10,3,-9.9,0.024,0.107,0.104,0.45,0.06
1631212,Peyton Watson,1610612743,DEN,22.0,6-7,79,200,UCLA,USA,2022,1,30,62,513,213,92,0.6,0.032,0.102,0.14,0.572,0.079
1630762,Phillip Wheeler,1610612755,PHI,22.0,6-8,80,185,None,USA,Undrafted,Undrafted,Undrafted,1,4,4,2,25.8,0.056,0.176,0.25,0.222,0.167
1630173,Precious Achiuwa,1610612752,NYK,25.0,6-8,80,243,Memphis,Nigeria,2020,1,20,50,312,272,48,-1.3,0.091,0.183,0.132,0.554,0.065
1629656,Quentin Grimes,1610612755,PHI,24.0,6-4,76,210,Houston,USA,2021,1,25,68,945,284,191,-4.9,0.028,0.125,0.21,0.607,0.163
1631245,Quenton Jackson,1610612754,IND,26.0,6-5,77,173,Texas A&M,USA,Undrafted,Undrafted,Undrafted,25,127,37,47,-0.1,0.041,0.079,0.159,0.588,0.2
1642439,Quincy Olivari,1610612747,LAL,23.0,6-3,75,200,Xavier,USA,Undrafted,Undrafted,Undrafted,2,3,0,1,-81.8,0.0,0.0,0.231,0.3,0.2
1642366,Quinten Post,1610612744,GSW,25.0,7-0,84,238,Boston College,Netherlands,2024,2,52,35,305,134,52,1.1,0.056,0.175,0.199,0.617,0.14
1629628,RJ Barrett,1610612761,TOR,24.0,6-6,78,214,Duke,Canada,2019,1,3,54,1150,349,301,-4.2,0.029,0.162,0.278,0.551,0.26
1642484,RayJ Dennis,1610612754,IND,23.0,6-2,74,180,Baylor,USA,Undrafted,Undrafted,Undrafted,8,7,6,5,-5.9,0.08,0.2,0.25,0.322,0.357
1641712,Rayan Rupert,1610612757,POR,20.0,6-6,78,195,None,France,2023,2,43,44,89,46,18,-12.7,0.058,0.082,0.138,0.49,0.087
1641736,Reece Beekman,1610612751,BKN,23.0,6-3,75,190,Virginia,USA,Undrafted,Undrafted,Undrafted,31,66,26,39,-9.6,0.021,0.06,0.126,0.386,0.176
1642263,Reed Sheppard,1610612745,HOU,20.0,6-2,74,185,Kentucky,USA,2024,1,3,45,174,63,54,-0.5,0.026,0.076,0.168,0.428,0.137
202704,Reggie Jackson,1610612755,PHI,34.0,6-2,74,208,Boston College,USA,2011,1,24,31,136,42,45,-3.5,0.02,0.093,0.17,0.496,0.172
1626158,Richaun Holmes,1610612764,WAS,31.0,6-9,81,235,Bowling Green,USA,2015,2,37,29,220,169,42,-4.3,0.113,0.203,0.143,0.69,0.115
1641741,Ricky Council IV,1610612755,PHI,23.0,6-6,78,207,Arkansas,USA,Undrafted,Undrafted,Undrafted,64,452,166,81,-3.9,0.037,0.122,0.195,0.512,0.113
1642434,Riley Minix,1610612759,SAS,24.0,6-7,79,230,Morehead State,USA,Undrafted,Undrafted,Undrafted,1,0,2,0,0.0,0.0,0.2,0.063,0.0,0.0
1642265,Rob Dillingham,1610612750,MIN,20.0,6-3,75,175,Kentucky,USA,2024,1,8,44,217,49,96,0.6,0.023,0.07,0.215,0.508,0.285
1629057,Robert Williams III,1610612757,POR,27.0,6-9,81,249,Texas A&M,USA,2018,1,27,20,116,118,21,-2.0,0.097,0.217,0.12,0.679,0.09
1641842,Ronald Holland II,1610612765,DET,19.0,6-8,80,206,None,USA,2024,1,5,74,489,199,75,-0.9,0.03,0.135,0.177,0.562,0.096
1626220,Royce O'Neale,1610612756,PHX,31.0,6-6,78,226,Baylor,USA,Undrafted,Undrafted,Undrafted,68,636,329,149,-1.9,0.03,0.158,0.149,0.601,0.126
203497,Rudy Gobert,1610612750,MIN,32.0,7-1,85,258,None,France,2013,1,27,64,711,665,116,6.0,0.107,0.204,0.124,0.684,0.078
1629060,Rui Hachimura,1610612747,LAL,27.0,6-8,80,230,Gonzaga,Japan,2019,1,9,53,689,270,76,3.3,0.046,0.111,0.157,0.615,0.064
201566,Russell Westbrook,1610612743,DEN,36.0,6-4,76,200,UCLA,USA,2008,1,4,68,895,337,424,-0.3,0.053,0.117,0.227,0.535,0.291
1642346,Ryan Dunn,1610612756,PHX,22.0,6-8,80,216,Virginia,USA,2024,1,28,66,432,221,50,-5.2,0.055,0.117,0.158,0.521,0.062
1631157,Ryan Rollins,1610612749,MIL,22.0,6-3,75,180,Toledo,USA,2022,2,44,48,263,84,71,7.8,0.032,0.092,0.178,0.581,0.156
